

Results from heasarc_hipparcos: Hipparcos Main Catalog
Coordinate system:  Equatorial
|pm_ra   |pm_dec  |hip_number|vmag |ra_deg      |dec_deg     |hd_id |
|   48.91|  -33.19|    102096| 6.28|310.35261383|-42.13369967|196829|
|   49.94| -107.54|     85042| 6.28|260.71358055|-02.38791454|157347|
|   12.31|   -2.00|    100151| 6.28|304.73319265|-47.71076925|192827|
|    5.61|   -5.30|     91811| 6.28|280.79309753|+70.79286156|174205|
|    5.95|  -19.27|     70517| 6.28|216.37144931|+38.39310009|126597|
|  -39.83|   -0.34|     49967| 6.28|153.01198942|-28.60595499| 88522|
|  -30.67|  -15.31|     36796| 6.28|113.52075734|+10.56811357| 60275|
|   -1.07|  -30.71|     99893| 6.28|304.01429331|+38.89808634|192934|
|  -30.48|  -17.16|     83331| 6.28|255.46363788|-18.88549646|153727|
| -102.77|  -31.82|      4932| 6.28|015.82401808|-29.52577074|  6269|
|  134.90|  -26.17|     90238| 6.28|276.17520437|-07.07587257|169370|
|   46.18|  -72.18|    111594| 6.28|339.12196771|-40.58251333|214085|
|  117.62|  -59.86|    108784| 6.28|330.54909407|-17.90332874|209240|
|  -10.88|   -8.57|     61295| 6.28|188.39261214|+24.28300493|109307|
|   14.64|  -21.15|     94272| 6.28|287.82835331|-29.50224142|178840|
|   -3.18|    6.44|     43811| 6.28|133.84534491|+17.23126020| 76221|
|  -13.61|   -6.84|      8771| 6.28|028.21140471|+51.47485303| 11335|
|   -1.53|  -14.44|     38792| 6.28|119.09468059|-30.28453466| 65183|
|   19.01|  -11.28|    115407| 6.28|350.66875148|+20.82874369|220318|
|   34.68| -200.98|     32261| 6.28|101.04781966|+53.29642733| 47979|
|  -23.05|   -1.88|     33297| 6.28|103.89428792|+08.32428996| 50931|
|  -39.11|  -54.84|     12990| 6.28|041.76501143|+35.55481358| 17240|
|  -23.51|  -11.56|      4298| 6.28|013.77176755|+48.67854824|  5273|
|   -4.42|   -2.76|      2270| 6.28|007.23610470|+36.89970105|  2507|
|  -28.02|    6.97|     74623| 6.28|228.71088802|-05.50257175|135367|
|    4.06|  -73.13|     29404| 6.28|092.94129224|+52.64736426| 42083|
|  -13.58|    6.65|     21486| 6.28|069.21225109|-30.71679507| 29435|
|    2.30|   -0.64|     77910| 6.28|238.66780783|+08.58033887|142500|
|  231.92|  117.55|      6512| 6.28|020.90546597|+34.24560145|  8375|
|   67.60|   31.69|    113360| 6.28|344.38651971|+03.81016446|217019|
|    9.39|   -7.43|    105678| 6.28|321.06972656|-69.73386384|203133|
|    7.47|  -16.75|     20772| 6.28|066.75360139|+57.58533041| 27855|
|   -5.28|   -1.83|    111627| 6.28|339.20285766|+35.65242306|214313|
|    1.44|   10.45|     84649| 6.28|259.58029693|-16.31190245|156462|
|  -13.93|  -29.49|     28019| 6.28|088.89740347|-04.78851544| 39927|
|  -46.17|  270.71|     22717| 6.28|073.27389230|-72.40833805| 31975|
|   71.63|  -42.75|    106907| 6.28|324.77527499|-33.67875173|205872|
|   57.14|   12.50|     11802| 6.28|038.06133465|-36.42733787| 15889|
| -278.14|   95.43|     48468| 6.28|148.24254341|-27.33240371| 85725|
|  -13.49|   -6.50|     40617| 6.28|124.38191524|+08.86632545| 69478|
| -104.32|  -73.73|     20552| 6.28|066.05133135|-57.07115747| 28255|
|   10.97|   -9.99|     28831| 6.28|091.28883455|+75.58594336| 40055|
|  -12.61|    8.23|     45742| 6.28|139.88536568|-55.18649115| 80781|
|  -18.55|   -2.68|     39420| 6.28|120.87341734|-42.94832058| 66812|
|  -10.56|   20.81|      3807| 6.28|012.23640318|-46.69769826|  4737|
|   19.79|   -1.65|     87866| 6.28|269.23318538|+06.48773401|163641|
|  -11.49|   10.84|     42070| 6.28|128.62192854|-37.61119548| 72993|
|   37.21|  -18.49|      8930| 6.28|028.74013935|+37.12833508| 11624|
|    3.44|   23.61|     97070| 6.28|295.91455272|+57.04265606|186815|
|  -19.67|    7.28|     57045| 6.28|175.43132179|+55.17199339|101604|
|  -27.02|  -34.53|     83594| 6.28|256.27246159|-45.50204313|154025|
|  -19.31|  -25.90|     41208| 6.28|126.13794451|+82.43082230| 67934|
|   -3.25|  -60.99|     92635| 6.28|283.11798729|-26.65062176|174630|
|   -4.18|   -1.52|     92599| 6.28|283.03022057|+41.38324734|175132|
|   -4.72|   -4.24|     32020| 6.28|100.34143469|+16.39766033| 47863|
|   -0.21|   -2.33|     82669| 6.28|253.49522453|-41.99432103|152235|
|   -8.90|   -8.43|     58574| 6.28|180.17595167|-21.83748019|104307|
|   28.71|  -78.23|     68567| 6.28|210.55068753|+45.75364748|122675|
|   42.72|  -52.75|     21082| 6.28|067.77985394|+15.10516513| 28595|
|  -23.42|  -41.48|     33760| 6.28|105.17719800|-28.48947369| 52619|
|   -1.09|    7.78|     29304| 6.28|092.66636995|-45.28200681| 42834|
|   -8.64|  -35.91|     90510| 6.28|277.02571606|-26.75715814|169938|
|  -17.32|  -29.41|     73171| 6.28|224.30716730|-29.15760702|131919|
|   -3.40|   73.32|     14607| 6.28|047.16163978|+08.47089130| 19525|
|   -0.53|  -72.33|     54264| 6.28|166.52392143|-51.21274434| 96407|
|  -19.81|  -21.53|    102561| 6.28|311.76488906|-02.48685951|197954|
|  -38.82|    0.90|     68776| 6.28|211.15604081|+02.29752929|122910|
|  -15.02|    3.33|     32091| 6.28|100.56829883|-38.39879925| 48543|
|   68.82|  -53.26|    112078| 6.28|340.52494082|-05.10183894|214983|
|   -6.11|   10.81|     26368| 6.28|084.22911509|-66.56031364| 37935|
|  -62.59|   27.01|    112501| 6.28|341.83002439|-34.16178732|215669|
|   -4.78|    8.53|     36856| 6.29|113.66493572|-51.47453780| 61031|
|   -2.83|   -7.22|     89677| 6.29|274.51226775|+13.77705548|168199|
|   -9.20|  -25.11|     59796| 6.29|183.92295178|+72.55125754|106677|
|   14.02|  -10.90|    117774| 6.29|358.26978730|+02.09065153|223855|
|    4.00|    5.61|    105344| 6.29|320.05862783|+22.02617225|203206|
|  128.30|  -55.56|     97033| 6.29|295.80949004|+58.01675205|186760|
|   -4.50|    6.27|     73464| 6.29|225.21783189|+22.04557338|132879|
|  206.18|   31.11|    115171| 6.29|349.92239405|+48.38085976|219962|
|   14.49|    6.50|     82855| 6.29|253.99059176|-33.50688932|152636|
|   11.44|   -7.54|     16095| 6.29|051.82779564|+12.73530724| 21379|
|   11.92|   -9.72|     12305| 6.29|039.61643512|+38.08916502| 16350|
|    9.39|  -25.13|    102094| 6.29|310.35106663|-25.99985039|196947|
|    7.79|   -3.24|     48638| 6.29|148.76395029|+61.11613097| 85583|
|    0.20|   -4.52|     75230| 6.29|230.59682931|+12.56753162|136831|
|  -17.10|  -35.31|     92480| 6.29|282.71042311|-22.16210451|174309|
|    0.91|  -55.08|     52709| 6.29|161.65475590|-43.19253898| 93453|
|  -37.05|   10.28|     30062| 6.29|094.90913958|-22.10314387| 44225|
|    2.12|  -79.49|     51885| 6.29|159.01877664|-26.67528564| 91881|
|  -71.17|   63.03|     82419| 6.29|252.65062571|+41.89634680|152262|
|   -7.57|  -74.51|     83684| 6.29|256.54919394|-21.56440204|154418|
| -115.76|   80.35|     33719| 6.29|105.07543371|-05.36735720| 52265|
|  -43.25|  -12.66|     62825| 6.29|193.11468032|+16.12252624|111893|
|   -3.00|  -31.65|     93860| 6.29|286.72839567|-50.32306734|177365|
|    4.82|  -46.41|     89623| 6.29|274.35065994|-09.75846509|167833|
|   42.87|  -20.54|     25806| 6.29|082.68050245|+22.46230458| 36160|
|   27.04|  -16.28|    100524| 6.29|305.75322975|-09.65467053|193896|
|  -14.85|   -1.32|     16424| 6.29|052.87230329|+49.20977380| 21620|
|   26.90|  -34.89|     16974| 6.29|054.58210319|+56.93279793| 22316|
|   -5.42|  -24.64|     83567| 6.29|256.18887255|-20.49464339|154204|
|   -4.84|  -36.25|     73764| 6.29|226.17875658|-40.86124206|133220|
|   16.84|  -15.31|     79945| 6.29|244.78213060|-20.21803464|146834|
|  -89.53|  -33.79|     56083| 6.29|172.43191375|+56.73765523| 99859|
|   36.92|  -33.84|     51914| 6.29|159.08914483|+36.32700891| 91752|
|  -62.18| -183.08|     94981| 6.29|289.91268060|+37.33098454|181655|
|    2.49|   37.17|     93074| 6.29|284.39330316|-39.82328561|175529|
|  -14.44|   -7.88|     66645| 6.29|204.92022537|-39.74756765|118781|
| -184.95|  -11.27|     74273| 6.29|227.68737266|-61.42229270|134060|
|  -24.89|   23.25|     43195| 6.29|132.00101403|-52.85020780| 75466|
|    6.19|   -0.03|    111550| 6.29|338.97240330|+50.07078796|214240|
|  -16.38|   -5.53|     13768| 6.29|044.30380182|-29.85527529| 18466|
|   71.97| -169.67|    102642| 6.29|311.97038810|+52.40757941|198387|
|  -50.11|    4.27|     61246| 6.29|188.26211970|+10.29566078|109217|
|   -2.13|   -2.75|     11174| 6.29|035.96561124|+55.36486781| 14662|
| -593.87|   14.80|     56809| 6.29|174.68913216|+45.10837959|101177|
|    2.92|   20.07|    112259| 6.29|341.06864746|-60.49966689|215121|
|  -16.16|  -13.68|     56784| 6.29|174.63472339|+33.62586247|101151|
|  -17.82|    7.86|     51835| 6.29|158.85334697|-76.30900474| 92209|
|  -55.17|   -8.23|     77782| 6.29|238.23395552|+17.40316981|142244|
|   47.83|    4.25|     78058| 6.29|239.05832091|-31.78589260|142542|
|   25.49|   65.50|     17464| 6.29|056.14110276|-54.27418613| 23697|
|  -50.89|   -0.10|     53100| 6.29|162.94554220|-57.27231455| 94275|
|   64.17|    6.46|      9827| 6.29|031.62196116|+00.03536862| 12923|
|  -18.53|    1.03|     23251| 6.29|075.05536691|-78.30001167| 33519|
|  -14.30|    6.53|     16827| 6.29|054.12576577|-78.32308914| 23474|
|  165.61|  -47.53|     27625| 6.29|087.73423322|+51.51469887| 38765|
|   38.71|  -13.30|     95932| 6.29|292.64405170|-55.11002087|183028|
|   -0.84|    7.74|     14972| 6.29|048.25620858|-35.94370659| 20144|
|  -33.74|  -13.57|     42556| 6.29|130.11263537|+19.54484056| 73731|
| -334.55| -106.06|     62523| 6.29|192.19693108|+24.84048369|111395|
|  -11.94|    2.78|     52797| 6.29|161.91003927|-57.46741767| 93662|
|   -0.88|  -20.48|     82880| 6.29|254.06973909|+73.12791647|154099|
|    7.75|   -4.24|      6087| 6.29|019.54225774|+47.41971636|  7758|
|   -4.17|   -2.05|     19412| 6.29|062.36490050|+59.90807590| 25877|
|   12.26|   -1.91|    110746| 6.29|336.54456634|-23.68244261|212643|
|   -3.71|   59.87|     27325| 6.29|086.82787287|-35.67422033| 38885|
|  -25.31|   12.09|     35301| 6.29|109.38198949|-06.68002620| 56614|
|  -63.26|  -99.22|     60601| 6.29|186.32342553|-65.76961193|108054|
|  130.07|   79.62|    109585| 6.29|332.98642744|+59.08438564|210905|
|    9.63|  -31.44|    110919| 6.30|337.08115262|+64.08523169|213242|
|  -12.66|   -8.41|     71746| 6.30|220.13655470|-56.44074033|128713|
|  -59.47|  -49.70|     79812| 6.30|244.33739454|-53.08626474|146145|
|  -10.33|    3.90|     60809| 6.30|186.95605406|-16.63185314|108477|
|  -10.28|    6.61|     46049| 6.30|140.86388943|-60.30232993| 81502|
|   -0.68|   -2.72|     82783| 6.30|253.76387657|-42.09082407|152424|
|   33.81|    7.70|     99878| 6.30|303.96077438|-30.00529660|192433|
|   64.47|  -62.97|     13448| 6.30|043.29856682|+16.48361261| 17918|
|   -2.92|  -15.13|     32208| 6.30|100.84731179|-39.19308157| 48797|
|   43.64|  -21.04|     79581| 6.30|243.55658859|+05.90189736|146084|
|  -39.50|  -32.04|      9562| 6.30|030.71567005|-23.88655058| 12596|
|   17.28|  -16.95|    109493| 6.30|332.71540024|+30.55304243|210594|
|   -9.57|    1.27|     41404| 6.30|126.69614859|+26.93548570| 71150|
|   -7.38|  -24.98|     88294| 6.30|270.45126566|-36.37780307|164245|
|  -65.19|   49.98|     78153| 6.30|239.37447650|+39.69496436|143209|
|   22.82|  159.17|     23555| 6.30|075.97472974|-41.74533727| 32820|
|   16.54|  -85.61|     91958| 6.30|281.16785681|+23.59009138|173494|
|   91.06|   10.90|    116972| 6.30|355.68253025|+16.33569249|222683|
|   -1.58|  -10.88|     90336| 6.30|276.47752648|-33.94569163|169398|
|   61.13|   22.33|     14355| 6.30|046.29691909|-08.27430166| 19210|
|    3.77|   -5.80|     89726| 6.30|274.66730983|-42.28838505|167756|
|  -16.16|  -14.75|    102530| 6.30|311.66085551|+46.53172772|198151|
|   29.30|  -44.08|     91880| 6.30|280.96340419|-06.81801161|173093|
|  -30.23|   -8.74|     25290| 6.30|081.16018419|+31.22393349| 35238|
|    6.07|   -8.86|     93993| 6.30|287.06066188|-24.65734762|178075|
|   60.73|   43.52|     11043| 6.30|035.54875946|-43.19991721| 14832|
|  -15.90|  -26.84|     30217| 6.30|095.35741582|+02.26858774| 44333|
|    3.94|    5.29|     96164| 6.30|293.29193749|+60.15867782|184936|
| -336.20|  -41.34|     72772| 6.30|223.13886782|-30.57715291|131117|
|   -4.41|   10.68|     39073| 6.30|119.91705080|-60.20737695| 66341|
|   12.43|  130.10|     81650| 6.30|250.18495232|-51.47857638|149989|
|  -49.82|  -67.96|     44126| 6.30|134.79483391|+18.13503174| 76830|
|  -22.04|  -13.70|     32990| 6.30|103.09530858|-05.31624393| 50282|
|   48.18|  -14.57|    105685| 6.30|321.08667854|-46.61467113|203548|
|   -5.36|   27.66|     56135| 6.30|172.60345695|+46.65746586| 99967|
|  -86.37|   12.33|     66892| 6.30|205.62030712|+41.67425191|119445|
|  -26.71|    2.74|     56632| 6.30|174.16976145|-37.23719322|100911|
|   22.06|  -20.18|     15230| 6.30|049.09046225|-05.73041469| 20356|
|  -12.94|  -32.49|    111649| 6.30|339.27023357|+12.57689455|214298|
|   -7.31|   -7.64|     97845| 6.30|298.25521888|+47.80773842|188439|
|  -12.13|    5.87|     68705| 6.30|210.97123833|-22.42161640|122703|
|  -36.22|  -51.42|     89835| 6.30|274.98373083|+51.34794769|169028|
|  -14.60|   -8.75|     84021| 6.30|257.62768928|+52.40879075|155711|
|   -0.90|   -4.46|     95673| 6.30|291.90165150|+37.94120774|183362|
|    5.07|   14.22|     79350| 6.30|242.91498299|+33.34272966|145802|
|   -2.61|   -3.67|     30505| 6.30|096.18541147|-40.28397042| 45306|
|   16.33|    4.01|     93629| 6.30|286.00416655|-57.95997203|176522|
|    2.31|  -27.21|     35241| 6.30|109.23839680|-30.89694595| 56731|
|   -3.94|  -95.38|     77007| 6.30|235.85358992|-15.04299844|140301|
|    1.21|  -12.16|     92687| 6.30|283.30000134|-51.93140800|174430|
|  -15.95|    6.22|     31205| 6.30|098.19534629|-11.16639661| 46407|
|  -12.74|  -12.62|     72338| 6.30|221.88377435|-43.55677516|130073|
|    6.93|  -86.59|     27319| 6.30|086.81116596|+42.52695878| 38358|
|  -27.28|    3.65|     49321| 6.30|151.01178567|-18.10141491| 87344|
|   10.14|   -8.31|     76366| 6.30|233.95494368|+38.37394659|139284|
|  -76.98| -114.40|     89474| 6.30|273.88553064|+45.20959588|168009|
|   17.46|  -47.61|     84151| 6.30|258.06896779|-38.82241917|155276|
|   -0.45| -120.13|     33082| 6.30|103.34333787|+10.99694209| 50371|
| -139.84|   68.68|     55068| 6.30|169.11641893|-45.88017922| 98096|
|   -2.30|  -31.84|     36019| 6.30|111.34154368|+81.25753345| 55075|
|  -17.07|   16.45|     30352| 6.30|095.75615393|-63.68317619| 45461|
|   17.19|  -49.30|     25486| 6.30|081.76980376|-11.90084379| 35850|
|   32.78|   10.30|     45421| 6.30|138.83848952|+84.18098826| 76990|
|   70.22| -106.79|     45854| 6.30|140.23106538|-15.61756661| 80719|
|   49.07|  -79.02|     38406| 6.30|118.02983762|+03.27753363| 64052|
|    8.78|   -8.03|     39180| 6.30|120.20040476|+19.81623542| 65735|
|   90.70|  -42.22|    113593| 6.30|345.10242074|-25.62674394|217358|
|    6.75|  -17.13|     99918| 6.30|304.09500616|-12.33707716|192666|
|   42.41|   -7.86|     46168| 6.30|141.23183965|+51.57391520| 81025|
|    1.66|  -15.90|     99920| 6.30|304.09837360|-36.45353610|192472|
|  -15.36|    3.78|     48715| 6.30|149.04066795|-71.38930933| 86606|
|  -37.67|  -16.10|     58901| 6.30|181.18872296|-59.25324770|104900|
|  -10.21|   -9.55|     82868| 6.30|254.03687484|-50.67476677|152478|
|   -8.95|   19.02|     15191| 6.30|048.94645147|+32.85666604| 20193|
|   -7.12|  -10.39|     86768| 6.30|265.94593637|-07.07958249|161056|
|   -9.65|    4.90|     41737| 6.30|127.66349041|-44.73733165| 72350|
|   -3.50|   -8.06|     85549| 6.30|262.25360309|-43.97389932|158042|
|   41.36|  -10.54|     74875| 6.30|229.53911005|-41.06113317|135730|
|  -60.31|  -13.22|     54688| 6.30|167.93246821|+14.40018507| 97244|
|   60.22|  -52.32|     27902| 6.30|088.56551372|+03.22576839| 39685|
|    5.97|   -4.01|     12690| 6.30|040.75771535|+48.26525502| 16780|
|  -59.41|  -75.11|     86506| 6.30|265.17178162|+31.28766077|160822|
|   -3.06|   -4.57|     30564| 6.30|096.36739843|+14.72200346| 44984|
|  -32.06|  -62.30|     81425| 6.30|249.45012563|+13.68718619|150012|
|   -5.98|   -1.42|     59003| 6.30|181.47344937|-65.54687537|105071|
|   -5.97|   -5.76|      4520| 6.30|014.47714727|+13.69587909|  5612|
|   17.76|   -8.11|    102230| 6.30|310.72061320|-39.55880998|197093|
|  106.84|  -16.00|     22607| 6.30|072.95801730|+13.65519410| 30869|
|   -4.63|    7.26|     38087| 6.30|117.08127238|-56.47109287| 63926|
|    5.54|    1.20|     95067| 6.30|290.13771445|+35.18595454|181828|
|   20.62|  -22.18|     18033| 6.30|057.81607255|+13.04613170| 24155|
|   94.84|  -41.22|    111879| 6.30|339.93383671|-28.32556040|214599|
|   -6.24|  -25.25|     53167| 6.31|163.15039855|-00.20159519| 94237|
|  -20.54|    6.08|     47427| 6.31|144.94759513|-10.57028535| 83650|
|   55.34|  -90.98|     19172| 6.31|061.65242780|+54.00888446| 25602|
| -124.73|   57.86|     66704| 6.31|205.09728108|+50.51927223|119124|
|  -58.42|  -13.00|     63243| 6.31|194.38819062|-22.75346787|112519|
|  -23.03|   -3.07|     84535| 6.31|259.23858572|+89.03771546|183030|
|   16.82|   -3.32|      5251| 6.31|016.78933996|+53.49819318|  6540|
|  -16.92|  -40.90|     20188| 6.31|064.90594457|+10.12153616| 27386|
|  -17.02|    6.94|     31086| 6.31|097.85002981|-32.86856538| 46347|
|  -16.05|  -17.74|     42249| 6.31|129.20324261|+74.72372003| 71973|
|   14.71|   48.58|     91279| 6.31|279.28771035|+16.19817678|171994|
|  -31.85|   26.62|     78017| 6.31|238.95690735|+58.91170971|143187|
|   26.33|  -45.12|     10115| 6.31|032.53218824|+53.84320117| 13137|
|  -22.32|  -41.79|     64417| 6.31|198.03509815|+24.25812901|114724|
|   23.23|  -33.21|    109212| 6.31|331.87480137|+18.00078982|210090|
|   16.48|    4.70|    110988| 6.31|337.28845910|+58.40408865|213307|
| -118.69|   48.32|     68065| 6.31|209.04392096|+32.03248107|121682|
| -104.90| -109.76|     78117| 6.31|239.26645246|-48.16191945|142529|
|  -15.55|    2.77|     60589| 6.31|186.27659619|+63.80277456|108150|
|   -8.95|    2.98|     32838| 6.31|102.67628645|-08.04100355| 49976|
|    4.86|  -29.07|     26953| 6.31|085.78881564|-01.61317771| 38099|
|   -5.92|    9.30|     41806| 6.31|127.85291267|-39.06413261| 72436|
|  -15.28|   -8.44|     35463| 6.31|109.80706646|-33.72714600| 57299|
|    7.07|   -4.29|     95664| 6.31|291.89126683|+14.28249131|183144|
|  127.52| -137.60|     69671| 6.31|213.91074870|-45.00042116|124580|
|   -1.61|    3.64|     38031| 6.31|116.91053163|-15.99069738| 63302|
|   45.42| -193.58|     84801| 6.31|259.99803077|-05.91703822|156826|
|  -31.15|  -73.84|     33271| 6.31|103.81338898|+45.82658764| 50384|
|    2.57|  -30.81|     18717| 6.31|060.15369368|+17.29673453| 25175|
|    7.86|   -8.15|       302| 6.31|000.96511407|+66.71220273|225136|
|   49.61|   99.99|     74505| 6.31|228.38266153|+22.98315563|135263|
|   -5.87|  -17.08|     95487| 6.31|291.34331486|+20.27176831|182761|
|  -18.46|   89.47|      6261| 6.31|020.08104611|+77.57046497|  7732|
|    0.99|  -13.59|     32744| 6.31|102.43333940|-24.07603332| 49891|
|  -63.40|  -71.73|     50584| 6.31|154.99799665|-09.05882983| 89565|
|  -12.94|   -3.10|     23296| 6.31|075.16589851|-02.06602481| 32115|
|  -52.27|  -10.00|     18438| 6.31|059.12639054|+71.82163081| 24164|
|  -82.56|  -24.28|     46232| 6.31|141.38562969|+16.58564659| 81361|
|   43.67|  -84.44|     96917| 6.31|295.51207344|-09.19344910|185966|
|   -8.69|   20.81|    107750| 6.31|327.42093121|-12.72291549|207503|
|   -1.17|   -5.48|     87163| 6.31|267.11598733|-26.97493164|161756|
|   27.68|  -39.78|     98579| 6.31|300.36149409|-40.81423965|189388|
|  -14.83|   -5.57|     65606| 6.31|201.77666572|-49.14369544|116836|
|  -14.80|   -2.04|     39898| 6.31|122.23689529|-11.33964517| 67725|
|   -9.10|  -36.94|     90478| 6.31|276.93233601|-26.63475516|169851|
|    4.73|   92.23|     88732| 6.31|271.72280287|+50.82259866|166207|
|  -14.01|   -4.92|     49408| 6.31|151.29331383|+52.37131399| 87243|
|  -41.83|    2.94|     58002| 6.31|178.45959018|+00.55210721|103313|
|  -50.16|  -31.50|     37939| 6.31|116.63937426|-37.77249301| 63291|
|  -12.90|  -21.87|     78236| 6.31|239.62835853|-37.50382460|142889|
|  -44.81|   36.90|     40766| 6.31|124.81294976|-10.16584342| 69997|
|  -26.12|   31.62|    113501| 6.31|344.79319251|+52.65445283|217314|
